a14,a13,a12,a11,a10,a9,a8,a7,a6,a5,a4,a3,a2,a1,a0,degree,first_coefficient_sign,coefficient_sum,sign_changes,label,num_real_roots
,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.514311624921959,15.217934825482786,66.65672459209807,-4.604187262878995,10.137688705912764,4,1.0,94.9224724855366,2.0,1,0.0
,,,,0.0,0.0,42.99374726757242,-39.73065445432948,30.48524776691272,-9.803608901886877,2.261986765221934,17.238585599068628,38.72412226100826,-37.27093793376899,16.888686024974845,8,1.0,61.78717439477346,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.038939126538665,-24.579894135107168,37.82422662973687,2,1.0,32.28327162116837,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.9406716488956,0.5965661859763713,13.63506103747028,2,1.0,47.17229887234225,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,82.5249227378493,56.67287619834573,-91.43605207320807,-90.38387519620564,-19.06771339398003,38.05198949063092,51.66796761610144,6,1.0,28.03011537953361,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.921545977175526,8.619756781265849,23.53060479993244,2,1.0,90.07190755837381,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.996307830627583,-54.10450189254521,40.0893859099582,2,1.0,8.981191848040574,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.4281780988832,-68.24282931269767,-52.5618875033888,-39.32881303107063,94.21754610405908,4,1.0,14.51219435578517,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,45.52377496044829,6.142475239400085,-38.16907646192453,65.15498073581728,96.38704777366786,4,1.0,175.03920224740898,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76280620363863,69.16382528037917,30.97005344939737,2,1.0,138.89668493341517,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.55700945393417,-24.33258052330092,26.533436918409308,2,1.0,59.75786584904256,2.0,1,0.0
,,,,0.0,0.0,13.88481794989758,-48.30179975349467,46.17152571273701,98.91845006526188,99.78951906968462,-71.3825844443052,45.27297730658202,-50.44295830781493,74.14448082209739,8,1.0,208.0544284206457,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,87.17861425686385,37.12360601638153,91.46414669528976,99.06547814233582,87.29785928036361,4,1.0,402.12970439123455,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.7598350303457,83.76681744256217,86.61620611134742,2,1.0,207.1428585842553,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,74.04778934876143,-86.83822812035908,91.85413595678392,18.365149531501388,37.79287000797578,4,1.0,135.22171672466345,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.30255862587958,54.86014428135584,32.19998131945624,2,1.0,154.36268422669167,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,67.59067739632258,-6.192943349573426,48.024465740053245,52.830058564241966,-44.02069108565587,-31.389403473179783,47.767467373514506,6,1.0,134.6096311657232,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,11.148259677413847,-24.627810993804047,32.996224441482184,76.9762036525155,16.247016061203226,-18.24552357277049,90.37445586322286,6,1.0,184.8688251292631,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,95.43332745575792,-92.63463182472309,1.1638566010906857,84.20049683010913,34.60210016105546,4,1.0,122.76514922329014,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.46552175405739,-83.10916606517837,89.79601584426632,2,1.0,93.15237153314534,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.49978451609178,-61.43240073501308,17.193889015131475,2,1.0,12.261272796210172,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.9482421625581,-71.13556386213895,95.65183959279976,2,1.0,90.4645178932189,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9226152280276096,15.995569583163643,52.528522945796624,2,1.0,72.44670775698788,0.0,1,0.0
,,,,30.598719270537885,-40.74493926681328,31.47692761525491,-30.451100967025653,82.94231789662919,-17.50128811136122,-86.34255883895428,49.267844359518506,17.868001692153925,-17.947200892159316,93.08926699716596,10,1.0,112.25598975494664,8.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,52.875827583997335,63.484666785990015,-3.745309828173802,52.507929180148665,80.41805132735712,4,1.0,245.5411650493193,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,71.00548320499917,63.28358391435341,-37.22005822670911,-24.05746166525688,85.59884582989756,-19.271839960520865,49.96755354844379,6,1.0,189.30610664520708,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.68324370646414,47.65163263682172,85.30130585922674,2,1.0,147.6361822025126,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,95.76803511995216,-19.30731590196497,2.085911123456043,81.13284005533527,25.044003563530808,4.187124350863186,10.206898742073191,6,1.0,199.1174970532457,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.18091308067648,34.1439077589709,16.500733224509332,2,1.0,147.8255540641567,0.0,1,0.0
,,,,51.63893353474191,73.09100180837657,-17.714204244333615,-24.291095737802152,6.807891462734816,-29.883972355338813,22.43684111037089,-94.45067193330352,-91.8637505993722,47.1242205482466,82.03211265952334,10,1.0,24.927306253843824,6.0,1,0.0
,,,,99.8553656717306,-51.071407796223326,-24.26368233912844,-15.623388847469272,25.487481616006804,33.748005608634884,68.54097185348692,68.09125850220079,-33.092231701817454,-36.97359931820152,22.790456380974632,10,1.0,157.48922963019456,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,85.93041832529994,-5.955390453021806,43.81179694551537,-4.5010750949626726,37.86292111564072,4,1.0,157.14867083847156,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.52109762642391,-99.3930348463043,-70.5712231538134,40.31835758992142,75.04367077383924,4,1.0,25.918867990066857,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.76347085682912,-78.91625801643048,81.6085671655008,2,1.0,39.45578000589944,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.73012258308336,-67.71875860463999,98.64311234425114,2,1.0,70.6544763226945,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.1610905638139,-37.221216957096615,17.496184189272697,2,1.0,6.436057795989981,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,13.184902979661842,40.97725578220599,21.21840249140763,-15.406258840538657,27.886206102348467,-44.93612632456294,26.360638170040616,6,1.0,69.28502036056295,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5480917085900074,-19.385799130410803,85.72627529046741,2,1.0,69.88856786864662,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.17602774966554,-30.640144330631244,15.61584239105656,2,1.0,54.15172581009085,2.0,1,0.0
,,,,76.3061694544358,-85.86960110491563,14.82602600155711,78.85194326879369,27.786247046231367,-26.82902611537881,-15.859040029272832,7.269579464129634,42.62597850630996,99.1711477208803,50.19433464736031,10,1.0,268.47375886013094,4.0,1,0.0
,,,,64.47487322194272,-5.541181765707108,-87.5779299470224,-67.86153226861836,84.61113293232239,73.41456665801937,-31.974671812445337,-54.35127965253797,91.67832300348152,-29.549652485987423,29.80851906031356,10,1.0,67.13116694376096,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,36.903427553330175,-0.4216173559416631,66.0293066939254,50.64222725406478,0.6152652158616121,80.47228531338527,73.47449304178372,6,1.0,307.7153877164093,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.18383010476447,67.95020493909732,75.43637790632496,2,1.0,218.57041295018675,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.75087458312925,0.6218964212102378,14.226940944408112,2,1.0,91.5997119487476,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,98.23997416259904,-12.746945448096907,85.9312731969743,10.627402003769475,91.11022099318308,4,1.0,273.161924908429,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,51.97174669234323,-43.03861466673224,-13.964359966220982,-17.72202690827453,35.48873559118465,4,1.0,12.735480742300126,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,4.524785452303775,11.030294713029493,3.1511340462822943,-67.67907530824044,26.892774980186346,21.25015513905901,44.56649763723766,6,1.0,43.73656665985814,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.533257535498223,-33.63270892152299,22.8020037178009,2,1.0,9.702552331776133,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.10119144461967,-31.74603929595436,48.650436799430366,2,1.0,69.00558894809568,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,34.70169956322954,-68.31870102805865,74.8907561034639,-32.83083045416382,34.06875693984145,4,1.0,42.51168112431242,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,68.04716432673868,-72.03916068654841,-12.274977203757189,31.355215395548043,-38.54147484453368,-38.44981820791848,70.06114835674111,6,1.0,8.15809713627008,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66712411911746,4.671120875762625,34.58636895571763,2,1.0,90.92461395059772,0.0,1,0.0
,,,,68.08980534528993,59.07093900398371,75.06058272803676,57.67530808423632,41.94427200886065,3.4217081988376066,94.93490499902144,-42.43348618871696,22.202374086568327,-52.8618342636251,45.61883417127734,10,1.0,372.72340817377,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,86.62310838090974,-81.78982931409,-28.629274174017525,6.527354587060174,78.8899630500755,4,1.0,61.621322529937885,2.0,1,0.0
,,,,0.0,0.0,89.09654861698718,-49.09906270097966,82.84693358999357,44.161763295089486,-23.00541552883459,-67.59281664954824,-6.995346625673577,-13.329062507499472,24.682777579546936,8,1.0,80.76631906908163,4.0,1,0.0
,,,,0.0,0.0,46.93424825711449,-13.70625196628488,2.7776386093236027,27.13229558606929,-35.57801400232499,43.86854405383917,39.22385650973851,-33.82832245447945,39.3801285493237,8,1.0,116.20412314231945,6.0,1,0.0
,,,,94.3675214001754,-76.07545989547171,-45.07001104489956,47.10023546256309,75.60794211292276,-24.18279902216139,-17.50016130664764,-34.02801901913719,66.08823384954226,-41.80006785587438,63.229271003854365,10,1.0,107.73668568486602,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,20.299040593816912,2.9007499619654737,61.901155121468406,16.461386402209016,-48.701244574054,-76.4511605244665,95.64317810254082,6,1.0,72.05310508348012,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.68153771570708,-6.283151771290704,39.10038119171168,2,1.0,123.49876713612804,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.006062560738087,13.385485477124677,78.1979036664872,2,1.0,113.58945170434995,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52089688068293,9.862623400706768,24.807867696946914,2,1.0,126.1913879783366,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,44.65678966236746,-14.455955406910247,90.9555918287725,-11.92827688564222,71.60674695117851,-42.8679506846098,84.16073607092864,6,1.0,222.1276815360848,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,73.47287806965895,-18.40139859244205,-28.233903860791813,4.668748720702709,34.28564339976478,4,1.0,65.79196773689257,2.0,1,0.0
,,,,45.65712002788186,-23.35799284475992,61.46014558907248,12.975273074672517,-60.757789711763536,-80.55057842370836,46.61807286028801,27.87186100730545,35.24302085556269,-84.72046078722207,43.78932985829164,10,1.0,24.22800150562078,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,94.35503325178004,73.38426328088624,-59.98288701703767,-52.587597045506,-14.948041508735429,-10.600107500684205,28.27769474781627,6,1.0,57.89835820851926,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,72.61168692920387,19.70232127427253,65.63990859166415,-87.64355149258853,34.9988895849778,4,1.0,105.30925488752985,2.0,1,0.0
,,,,0.0,0.0,72.39973644981518,-47.52322045806567,-87.21023881279697,41.48949758612787,64.16436021312052,60.65746065715047,48.12521096948447,24.772945261364043,67.1778157854144,8,1.0,244.0535676516143,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.08189816360581,78.78441647066049,88.30055176004049,2,1.0,238.1668663943068,0.0,1,0.0
,,,,0.0,0.0,19.443952827724445,-33.76379241312435,57.567859529013305,32.71958646027335,-20.662788487583967,16.19604021112262,75.05994866145966,-93.261315498522,81.29389193426746,8,1.0,134.59338322463054,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,80.06287525971689,-70.093625288612,73.94883587514528,-57.2244052324657,23.22985663979054,4,1.0,49.923537253575006,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.37260971668107,64.85598130126124,47.66198976583834,2,1.0,147.89058078378065,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,43.50030239301395,-43.13860139699883,37.178099228843365,-44.10658672664268,-22.684994205200667,-55.03752827960569,93.82573928332204,6,1.0,9.536430296731496,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,65.24265233985506,35.23888750597294,-46.405683580980494,-45.797494272566944,60.98328063513867,4,1.0,69.26164262741923,2.0,1,0.0
,,,,14.609162063631317,-39.64419428849549,78.75837478228175,71.45620556968032,32.49923920325875,-71.5882150313707,-77.76732320337258,-94.40695799319832,35.08289879535036,97.17621442781808,72.31818164156806,10,1.0,118.49358596715156,4.0,1,0.0
,,,,0.0,0.0,64.25218891392655,26.625401848215475,-9.318402080476076,-84.11006995310146,70.94823807303285,77.19780651663467,60.20236670964357,60.9589874703025,20.56040806175604,8,1.0,287.31692555993413,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,87.31832803692174,-72.05608241078383,70.09661934728314,41.042312851513145,44.864014862639294,4,1.0,171.2651926875735,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,77.53898988975556,-47.68729690007432,7.234558014646979,-50.44361892781328,41.911433264625686,91.23969449609925,64.70511569172069,6,1.0,184.49887552896053,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,29.07911425037645,86.99079510450866,61.07761660862775,-32.96909482493528,34.08726236304855,4,1.0,178.26569350162617,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,67.59380126689291,48.11477715214147,6.990271676889819,17.080100773721924,45.53449875486922,4,1.0,185.31344962451533,0.0,1,0.0
,,,,0.0,0.0,48.109779667242805,-88.18590153124815,66.1822957512874,84.62271191665641,-60.42579804612325,69.57052023450805,39.83179697069377,32.8336525358356,90.27289554014038,8,1.0,282.811953038993,4.0,1,0.0
,,,,0.0,0.0,20.94031633845717,-1.1033899901279796,45.96389353957548,-85.92138696342258,-46.59222817535462,69.57587726559055,95.84040948251928,-94.83778482686068,47.29558711730709,8,1.0,51.16129378768372,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.4281081796529,55.81673463833053,67.35560884830073,2,1.0,218.60045166628416,0.0,1,0.0
,,,,0.0,0.0,47.12432301631912,64.99961664825506,-40.651470271731306,-33.07563238727893,89.42916144344787,58.90538325570228,99.54649029062791,-22.86465965277354,27.804204095207385,8,1.0,291.2174164377759,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.39048052336184,-8.99219082482459,55.38456431942959,2,1.0,138.78285401796683,2.0,1,0.0
,,,,0.0,0.0,43.475362917705496,-45.68367207894604,14.9294145746331,-9.45202781127054,69.1426094083075,-27.720170191016976,-25.17983313026386,-8.105785461264148,52.067960396259735,8,1.0,63.47385862414426,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3736929600134,-31.13240938591884,61.60084336278089,2,1.0,40.84212693687546,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,20.572141042823915,50.77136122032903,43.338527838550846,50.25738310609108,75.32928277984408,4,1.0,240.2686959876389,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.79485936074454,33.67025605513669,80.44125893544066,2,1.0,168.9063743513219,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,36.98402329571155,-71.66339291658137,-26.11437606119105,86.77637707168634,78.19261995235388,4,1.0,104.17525134197936,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.19739008087268,-28.3146354681262,76.66289089462808,2,1.0,95.54564550737456,2.0,1,0.0
,,,,0.0,0.0,51.74170788087014,-63.90399258292552,15.189261657134196,67.3719862666087,-50.252749775290376,-81.63459600625688,63.62464233876929,19.09257699042809,91.14686807573436,8,1.0,112.375704845072,4.0,1,0.0
,,,,0.0,0.0,39.82733900902252,-95.12102172341952,85.06412357564523,23.37058939511347,-57.21320555640999,98.59997249119824,-81.9234802741209,13.853078170388343,98.48007928136391,8,1.0,124.9374743687813,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.849811904162394,5.379136838566595,59.89043958591594,2,1.0,79.11938832864493,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.92891763862792,23.26270021687297,19.008782385108304,2,1.0,117.2004002406092,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.30367123945048,-45.5954602640219,22.10803993112876,2,1.0,2.816250906557336,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,81.8997086145094,97.76496123320942,-86.30148546740824,-45.94870846683838,47.86308986117794,-63.93307715432081,88.10678027970269,6,1.0,119.451268900032,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.603402282310768,56.859043377983255,95.31462665587026,2,1.0,168.77707231616426,0.0,1,0.0
,,,,0.0,0.0,26.78877118930625,32.08683333362913,64.33798279349085,90.04994255840464,75.23675566213038,55.68865250597469,47.97323629447041,57.12314295434885,32.02022269239893,8,1.0,481.3055399841541,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.90150029687035,-19.337912337782967,64.0330806186418,2,1.0,97.5966685777292,2.0,1,0.0
,,,,0.0,0.0,80.8130648474683,78.54833343847528,60.480214105241714,-84.01568205321168,-64.00607956158086,-1.82262158859497,-16.54525403709964,-22.29111607445764,64.36022279587601,8,1.0,95.52108187211653,2.0,1,0.0
,,,,55.32613825338416,81.06621849258408,-12.559898011196792,-27.74740074325122,73.49254495098748,-70.05980253002315,45.30700831248137,64.10199992074442,79.88279790538729,-68.25549245703108,68.41542641501545,10,1.0,288.969540509082,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,69.31587914225003,73.19558151191455,97.38948836175544,45.59282399151349,68.14640274067122,4,1.0,353.64017574810475,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.646520049575656,-41.904133699292046,58.01974329224598,2,1.0,34.76212964252959,2.0,1,0.0
,,,,54.6357063206008,5.497574655759934,-13.301717878507844,9.06610795074974,-29.7954739738544,49.4735416968673,19.13137454518325,-13.844481561629536,41.59925543588824,35.20503520979125,56.16094388819704,10,1.0,213.82786628904577,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,49.31888954396001,-45.07082001534617,22.93415860369732,14.408618462814914,19.86106518157061,4,1.0,61.45191177669668,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,94.16113506397647,-14.101889176894671,-84.62745519486711,43.64518449940599,80.97024756214702,4,1.0,120.0472227537677,2.0,1,0.0
,,,,0.0,0.0,85.16070207032968,-36.6373248159535,-93.38814436183856,-20.48713809917568,74.43120082222353,-2.401598769746016,49.68383455122472,-22.02201692920165,12.649927628912678,8,1.0,46.98944209677519,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.39775133921603,-35.598161929974296,83.17710464790596,2,1.0,105.9766940571477,2.0,1,0.0
,,,,59.617685774536,11.116889188715833,59.25166781314118,71.83321854457674,74.96425918984261,17.714114833686835,92.49289516375931,63.28550131827458,10.375587285256998,-94.44032674145694,76.36685051556015,10,1.0,442.5783428858933,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.673110729342,-45.4152385807252,45.66571796336504,2,1.0,81.92359011198184,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.82562960751028,3.531397429458522,81.53186730949102,2,1.0,120.88889434645982,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,30.20140080127913,-38.641255046739786,50.80835224659802,68.78559449029501,-31.337396759095128,-29.582215052070524,48.77443986437001,6,1.0,99.00892054463674,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,93.57835072776932,16.45218344870021,49.086902214142526,-75.79220536913971,71.85133518843259,27.860381038126363,14.31417576093969,6,1.0,197.351123008971,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.94197850685427,29.75583703254344,52.00363720698772,2,1.0,111.70145274638544,0.0,1,0.0
,,,,94.71395950435424,-25.34484065188652,26.819285648002666,89.1851000708771,-35.403875501775346,-70.24788573319313,32.81140983211981,-7.89115967295939,-21.69229539449064,52.20534204797278,87.44437053897977,10,1.0,222.5994106880013,6.0,1,0.0
,,,,0.0,0.0,43.52059696020677,55.48234871320895,-3.659327166750842,-52.16934517981808,79.78735543599524,41.95084622379602,97.1060277163759,33.31691714491535,20.599547552561265,8,1.0,315.93496740049056,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.20469194488206,77.75573761690876,90.79886641797606,2,1.0,228.75929597976688,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,83.43725738252692,50.452424186759856,-76.07935730931004,-26.80485320835397,59.27153108591597,4,1.0,90.27700213753872,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.45030502431489,93.48490564783586,56.4901076081795,2,1.0,243.42531828033023,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.04790723787988,-16.996796780566825,13.109843856166265,2,1.0,28.160954313479323,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.16103065559938,1.3004491544418926,50.46366997511308,2,1.0,130.92514978515436,0.0,1,0.0
,,,,44.863284209175504,96.38286110855113,13.909960653722834,-95.62676878770272,97.38681344005644,-89.6205297434585,-40.84226844583026,71.79538758797028,-59.32931595226467,29.627461793737663,62.37231055033203,10,1.0,130.9191964142897,6.0,1,0.0
,,,,0.0,0.0,90.69526444028104,82.75574183595347,-90.88714018090396,-99.32915922927393,36.88828202037541,-90.53198317017149,81.2202729045085,-76.59482589777092,99.08571127586586,8,1.0,33.302163998864,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,46.57151800349291,31.8378377327125,76.45756723288557,92.474829348242,14.604898190983718,-31.75205046695004,62.99267615321446,6,1.0,293.1872761945811,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,37.15919121088521,-59.47240297141323,-3.146894409894486,-12.492356232273735,-22.20949540208437,63.175048337973976,55.76990273846036,6,1.0,58.78299327165372,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.231818664461954,19.358751653033693,17.012779522480457,2,1.0,60.6033498399761,0.0,1,0.0
,,,,0.0,0.0,43.44227893521151,-34.369069180987054,34.24921461623657,-50.81160827737292,97.35741855496796,-53.672447064248495,-22.44566547844113,-5.582734750354874,95.09057859024875,8,1.0,103.25796594526032,6.0,1,0.0
,,,,53.77644345452097,-5.331491064396616,-9.064702191642098,33.30342598588686,-80.50909926344323,-2.9991232497521736,96.30220070198176,-34.309036441163826,-19.853400896542325,59.75849162193242,78.70138693342332,10,1.0,169.77509559080508,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,42.0783278178844,-64.04348724926092,87.81894262593198,-71.7838259829094,84.40272312268351,4,1.0,78.47268033432957,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.72357465035094,6.698862531668823,60.27397850605814,2,1.0,114.6964156880779,0.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.69814088429308,47.443654543154366,76.91171419705765,2,1.0,172.0535096245051,0.0,1,0.0
,,,,0.0,0.0,25.761285600799425,8.603681878343366,88.42592474525802,-99.97804693196292,38.1362302498018,-93.84757931309272,-1.833995548649341,12.006179599733043,32.74071035022155,8,1.0,10.01439063045224,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,74.72528478671032,-3.531455763358778,-63.856963582006586,76.09491229699873,70.91438979082074,4,1.0,154.3461675291644,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,87.2833722157911,-25.308961254789025,75.01022488724888,40.36757311876201,19.03456663383965,-11.040357547724966,24.290198631390084,6,1.0,209.6366166845177,4.0,1,0.0
,,,,23.47222259137236,25.37955491102521,74.47306968228574,27.062842350528427,95.47758861515436,-85.17263607494823,46.17387730425958,89.01107673549495,49.97613789254504,-9.067693087625742,36.71965628303568,10,1.0,373.5056972031274,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.524326452772669,-13.21431784212082,10.428915999026316,2,1.0,2.7389246096781648,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,31.76728325296787,40.07323471100156,97.76232584036336,-4.556162346902397,81.5889838706083,4,1.0,246.6356653280387,2.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,97.13695037292084,-33.52879461541825,21.20893687224992,-67.59024664955817,70.72775800806221,4,1.0,87.95460398825655,4.0,1,0.0
,,,,0.0,0.0,36.03498801276433,-31.667637562926032,32.68713775557936,-37.97464320054358,95.54346982714556,-22.485850625260213,-16.104743181809653,63.87746041688379,78.2885984455759,8,1.0,198.19877988740947,6.0,1,0.0
,,,,0.0,0.0,0.0,0.0,76.84064976294022,-29.13772521823856,-24.53425165009358,39.06741305113084,-5.971208366923847,-85.7855572300381,91.51109815251608,6,1.0,61.99041850129305,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.60061628041916,14.100227002727152,87.8216759089687,2,1.0,151.522519192115,0.0,1,0.0
,,,,0.0,0.0,64.48678147243788,-24.57254178592305,-58.96363675282437,62.3637263476553,75.85284345056056,13.36596454981671,64.78243724093883,-92.44181141245278,82.79941328650096,8,1.0,187.6731763967101,4.0,1,0.0
,,,,0.0,0.0,0.0,0.0,84.4077626492946,-74.31430196049064,-1.887216491843532,-47.11202746759773,-72.13353840281833,69.01223031325213,72.24791072790848,6,1.0,30.220819367704976,2.0,1,0.0
